Wavelength,Pan,Green,Blue,Red,NIR,RedEdge,BlueCoastal
921,5.47954E-05,0.001402667,0.001054779,0.00141324,0.00191247,1.91704E-05,0.000321786
922,5.39151E-05,0.00163893,0.001239682,0.001804228,0.00163151,1.92065E-05,0.000317986
923,5.30162E-05,0.001865747,0.001438805,0.002211218,0.001385701,1.85531E-05,0.000316824
924,5.19674E-05,0.00208134,0.001649,0.002622629,0.00117187,1.87192E-05,0.000313373
925,5.01125E-05,0.002285729,0.001865146,0.003051497,0.000999126,1.99182E-05,0.000310259
926,4.84549E-05,0.002493764,0.002083954,0.003549377,0.000859159,1.95452E-05,0.000308098
927,4.67804E-05,0.002668359,0.002302392,0.004102497,0.000744338,1.83206E-05,0.000301483
928,4.42941E-05,0.002799563,0.002516236,0.004708267,0.000648012,1.79534E-05,0.000298704
929,4.16038E-05,0.002866298,0.002729062,0.005348569,0.000567274,1.81889E-05,0.000295296
930,3.90888E-05,0.002852503,0.002938258,0.005904656,0.000501697,1.82581E-05,0.000294648
931,3.63101E-05,0.002775676,0.003143111,0.006316364,0.000445653,1.90428E-05,0.000294349
932,3.31442E-05,0.002643291,0.003341073,0.006608474,0.00039348,1.91945E-05,0.000290395
933,2.97774E-05,0.002472586,0.00353186,0.006858762,0.000350255,1.84175E-05,0.000283638
934,2.6651E-05,0.002268102,0.003711552,0.00716463,0.000312303,1.77398E-05,0.000282643
935,2.40321E-05,0.002049586,0.003871368,0.007564268,0.00027773,1.6687E-05,0.000281527
936,2.14919E-05,0.001842753,0.004019032,0.007950189,0.00024822,1.47151E-05,0.000279309
937,1.90733E-05,0.001647049,0.004150258,0.008188285,0.000220544,1.48505E-05,0.000274866
938,1.67226E-05,0.001487605,0.004250555,0.008204666,0.000197238,1.66159E-05,0.000271083
939,1.47149E-05,0.001376757,0.004334538,0.007987626,0.000177666,1.54598E-05,0.00027075
940,1.29141E-05,0.001291087,0.004373231,0.007586766,0.000160305,1.46371E-05,0.000271417
941,1.10697E-05,0.001223674,0.00438573,0.00708007,0.000145377,1.60505E-05,0.000269203
942,9.40694E-06,0.001174646,0.00435405,0.006551749,0.00012974,1.69915E-05,0.000263501
943,8.33403E-06,0.001156886,0.004278696,0.006070201,0.000118205,1.72224E-05,0.000259731
944,7.48773E-06,0.001161427,0.004132056,0.005603301,0.000109325,1.64841E-05,0.000262019
945,6.5802E-06,0.001170384,0.003944413,0.005139727,0.000102044,1.59626E-05,0.000259605
946,5.85479E-06,0.001185055,0.00373165,0.004665316,9.55157E-05,1.62001E-05,0.0002537
947,5.14683E-06,0.001204132,0.003498404,0.004170089,9.03703E-05,1.62406E-05,0.000251128
948,4.57539E-06,0.001227079,0.0032138,0.003653591,8.46627E-05,1.61994E-05,0.000254064
949,4.11534E-06,0.001255634,0.00296187,0.003124912,8.05701E-05,1.64178E-05,0.000255775
950,3.64069E-06,0.001275736,0.002700162,0.002617715,7.82487E-05,1.60854E-05,0.00025282
951,3.25463E-06,0.001284877,0.002364117,0.002157929,7.5476E-05,1.53318E-05,0.000249862
952,3.12972E-06,0.001282914,0.002075605,0.001762059,7.33666E-05,1.55652E-05,0.000246568
953,2.94246E-06,0.001261189,0.001778791,0.001435371,7.17378E-05,1.46841E-05,0.000244145
954,2.72634E-06,0.001218123,0.001519234,0.001160762,7.01128E-05,1.35523E-05,0.000245278
955,2.72271E-06,0.001166747,0.001313843,0.000930945,6.91865E-05,1.342E-05,0.000242062
956,2.69897E-06,0.001106062,0.001147533,0.000743229,6.88697E-05,1.39062E-05,0.000234296
957,2.56852E-06,0.001020042,0.000996056,0.000614251,6.72022E-05,1.33475E-05,0.000230364
958,2.44584E-06,0.000930449,0.000834063,0.000507028,6.63122E-05,1.31694E-05,0.000229201
959,2.33403E-06,0.000838491,0.000679987,0.000420701,6.5995E-05,1.40919E-05,0.000228169
960,2.23342E-06,0.00074971,0.000568983,0.000352117,6.53683E-05,1.40036E-05,0.000230448
961,2.19612E-06,0.000672933,0.000480986,0.000305535,6.28866E-05,1.35299E-05,0.000230799
962,2.16135E-06,0.000596555,0.00040546,0.000267898,6.36015E-05,1.28021E-05,0.000227756
963,2.15814E-06,0.00052165,0.000341263,0.000235056,6.40543E-05,1.28566E-05,0.000224854
964,2.13418E-06,0.000456268,0.000288149,0.000219364,6.251E-05,1.26468E-05,0.000222776
965,2.10945E-06,0.000415163,0.000242941,0.000206719,6.28343E-05,1.27389E-05,0.000221848
966,2.08699E-06,0.000382985,0.00020558,0.000189393,6.26441E-05,1.24726E-05,0.000220791
967,2.06191E-06,0.000340224,0.000174772,0.000177299,6.13619E-05,1.24434E-05,0.000219437
968,2.01658E-06,0.000296995,0.000148456,0.000177617,6.12073E-05,1.34093E-05,0.00021668
969,1.93746E-06,0.000264348,0.000127258,0.000176792,6.0467E-05,1.33364E-05,0.000214417
970,1.926E-06,0.000237156,0.000109259,0.000163633,5.83155E-05,1.29959E-05,0.000213894
971,1.94172E-06,0.000212174,9.38484E-05,0.000165492,5.84349E-05,1.3151E-05,0.000211329
972,1.94107E-06,0.000198822,8.1234E-05,0.00016752,5.71928E-05,1.32153E-05,0.000212361
973,1.92377E-06,0.00017614,7.03727E-05,0.000165056,5.6736E-05,1.25434E-05,0.000212307
974,1.91063E-06,0.000155057,6.14517E-05,0.00016286,5.69868E-05,1.26063E-05,0.000209182
975,1.94967E-06,0.000148673,5.35413E-05,0.000156067,5.63058E-05,1.25431E-05,0.000206555
976,1.97549E-06,0.000138308,4.64462E-05,0.000148624,5.43623E-05,1.37489E-05,0.000209196
977,2.02011E-06,0.000138265,4.07682E-05,0.000140745,5.39789E-05,1.37305E-05,0.000211779
978,2.01878E-06,0.000132367,3.55267E-05,0.000139708,5.42521E-05,1.35035E-05,0.000209933
979,1.93987E-06,0.000124672,3.0979E-05,0.00014284,5.45415E-05,1.34602E-05,0.000208799
980,1.90612E-06,0.000116516,2.7046E-05,0.000145243,5.5365E-05,1.46563E-05,0.000209812
981,1.95184E-06,0.000110437,2.3713E-05,0.000142891,5.6365E-05,1.61683E-05,0.00021322
982,1.98103E-06,0.000105653,2.1085E-05,0.000132579,5.62056E-05,2.00002E-05,0.000218373
983,1.96045E-06,0.000103049,1.90127E-05,0.000135916,5.59251E-05,2.70336E-05,0.000233395
984,1.91278E-06,9.99656E-05,1.69705E-05,0.000142601,5.46199E-05,3.98657E-05,0.000258225
985,1.86325E-06,9.82387E-05,1.54213E-05,0.000151837,5.41913E-05,5.7778E-05,0.00028161
986,1.89671E-06,9.048E-05,1.38221E-05,0.000149136,5.56984E-05,7.58229E-05,0.000299879
987,1.92661E-06,8.76317E-05,1.21157E-05,0.000120719,5.43643E-05,8.94462E-05,0.000310259
988,1.93044E-06,8.85044E-05,1.15577E-05,0.00011371,5.40658E-05,9.2407E-05,0.000318324
989,1.98893E-06,8.16051E-05,1.108E-05,0.000129359,5.39254E-05,8.64696E-05,0.000321218
990,1.97555E-06,8.06404E-05,1.02376E-05,0.000150518,5.44214E-05,7.45466E-05,0.000321273
991,1.94206E-06,8.87566E-05,9.62943E-06,0.000152687,5.3934E-05,6.50146E-05,0.000322037
992,1.99429E-06,8.15364E-05,8.97295E-06,0.00013277,5.41577E-05,6.69251E-05,0.000328853
993,2.04577E-06,7.83652E-05,8.51303E-06,0.000120323,5.54593E-05,8.63435E-05,0.000359163
994,2.05616E-06,8.16489E-05,8.2432E-06,0.000129655,5.50245E-05,0.00012618,0.000429645
995,2.08143E-06,9.25656E-05,8.33197E-06,0.000148286,5.46977E-05,0.00017643,0.000523276
996,2.03673E-06,0.000101044,8.54023E-06,0.000151949,5.51606E-05,0.000214473,0.000600656
997,2.106E-06,9.74119E-05,7.95776E-06,0.000133639,5.43187E-05,0.000225093,0.000632172
998,2.16059E-06,9.01288E-05,7.66597E-06,0.000120258,5.3848E-05,0.000209361,0.000595472
999,2.21078E-06,8.42408E-05,7.85304E-06,0.000134327,5.45938E-05,0.000183203,0.000520958
1000,2.21551E-06,8.43128E-05,8.11966E-06,0.000147061,5.37991E-05,0.000161562,0.000465431
1001,2.17933E-06,8.50834E-05,8.03076E-06,0.000141673,5.43768E-05,0.000145625,0.000456352
1002,2.18959E-06,8.22535E-05,7.99569E-06,0.000137447,5.40264E-05,0.000132231,0.00049256
1003,2.2554E-06,8.65487E-05,8.17015E-06,0.000142435,5.32426E-05,0.000115494,0.000539509
1004,2.28663E-06,8.65297E-05,8.06389E-06,0.000148112,5.39386E-05,9.69594E-05,0.000566366
1005,2.25394E-06,7.40346E-05,8.08125E-06,0.000156201,5.50071E-05,8.3113E-05,0.000560312
1006,2.3315E-06,7.68877E-05,8.14223E-06,0.000157574,5.43479E-05,7.33969E-05,0.000529583
1007,2.45409E-06,8.12662E-05,8.45272E-06,0.000135372,5.49292E-05,6.69088E-05,0.000488696
1008,2.47684E-06,7.77641E-05,8.61116E-06,0.000129206,5.44806E-05,6.60806E-05,0.000443976
1009,2.47197E-06,6.77916E-05,8.44724E-06,0.000132388,5.44634E-05,7.0919E-05,0.000407577
1010,2.48734E-06,6.68878E-05,8.45426E-06,0.000134985,5.49309E-05,8.04232E-05,0.000384451
1011,2.52072E-06,7.55892E-05,8.99759E-06,0.000137258,5.47933E-05,9.46695E-05,0.000376875
1012,2.56506E-06,7.96128E-05,8.89547E-06,0.000137087,5.39597E-05,0.000114916,0.000387445
1013,2.6194E-06,8.27238E-05,8.88393E-06,0.000138676,5.37215E-05,0.00014113,0.000410675
1014,2.67678E-06,8.27997E-05,8.93079E-06,0.00012909,5.32472E-05,0.000173809,0.000447133
1015,2.69787E-06,7.55319E-05,8.77192E-06,0.000125423,5.42151E-05,0.000211137,0.000494058
1016,2.73477E-06,7.38108E-05,8.88122E-06,0.000139256,5.46514E-05,0.000246022,0.000544672
1017,2.82459E-06,7.56457E-05,9.32386E-06,0.000148018,5.5053E-05,0.000277261,0.000600215
1018,2.82041E-06,7.45481E-05,9.34387E-06,0.00015025,5.6322E-05,0.000300617,0.000656987
1019,2.891E-06,7.45381E-05,9.48492E-06,0.000132073,5.59343E-05,0.000315279,0.000713969
1020,2.93086E-06,7.43507E-05,9.81339E-06,0.000117887,5.52716E-05,0.000327786,0.000770555
1021,2.9545E-06,7.53866E-05,9.43929E-06,0.00011869,5.54907E-05,0.000343813,0.000826649
1022,3.00043E-06,8.33253E-05,9.29E-06,0.000137842,5.60808E-05,0.00037275,0.000881815
1023,3.04522E-06,8.4076E-05,9.56028E-06,0.000139257,5.71302E-05,0.000416256,0.0009513
1024,3.00778E-06,7.66315E-05,9.15983E-06,0.000139167,5.73054E-05,0.00047506,0.001044446
1025,2.98891E-06,7.69236E-05,9.54245E-06,0.000129064,5.71882E-05,0.000542749,0.00115959
1026,2.96461E-06,7.62451E-05,1.06079E-05,0.000130591,5.78579E-05,0.000610449,0.001291971
1027,2.8969E-06,8.10348E-05,1.03834E-05,0.000138587,5.72538E-05,0.000665787,0.001433805
1028,2.75868E-06,8.05353E-05,1.00076E-05,0.000148092,5.69565E-05,0.00069659,0.001560546
1029,2.62033E-06,7.62261E-05,1.01022E-05,0.000144586,5.76696E-05,0.000702773,0.001647277
1030,2.48898E-06,7.04345E-05,9.83523E-06,0.000130442,5.55802E-05,0.00069201,0.001675782
1031,2.32767E-06,6.43928E-05,9.87734E-06,0.000129834,5.53873E-05,0.000668934,0.001661094
1032,2.16659E-06,6.75824E-05,1.01025E-05,0.000140106,5.81133E-05,0.000639473,0.001633434
1033,2.07299E-06,7.47597E-05,1.06471E-05,0.000145171,5.71697E-05,0.00060552,0.001620208
1034,2.02727E-06,8.35878E-05,1.12751E-05,0.000148338,5.73508E-05,0.000564241,0.001628851
1035,1.9379E-06,8.41414E-05,1.0731E-05,0.000148427,5.83323E-05,0.000516947,0.001642922
1036,1.93914E-06,7.34263E-05,1.0254E-05,0.000132078,5.87054E-05,0.000469383,0.001648024
1037,1.99893E-06,7.56198E-05,1.10039E-05,0.000129634,5.78096E-05,0.000425592,0.00162787
1038,1.93688E-06,7.51888E-05,1.15094E-05,0.000133199,5.76237E-05,0.00038756,0.001578878
1039,1.92706E-06,7.94494E-05,1.11988E-05,0.000143994,5.75253E-05,0.000355195,0.001502805
1040,1.94074E-06,8.5012E-05,1.10382E-05,0.000147003,5.72239E-05,0.000330545,0.001414434
1041,1.93638E-06,8.86874E-05,1.0973E-05,0.000138476,5.82474E-05,0.00031541,0.001322001
1042,1.9075E-06,9.0392E-05,1.13979E-05,0.000133018,5.85443E-05,0.000306879,0.001236236
1043,1.90593E-06,8.69284E-05,1.17887E-05,0.000141868,5.91548E-05,0.000304996,0.001162084
1044,1.95734E-06,7.98471E-05,1.15162E-05,0.000149271,5.90979E-05,0.000309699,0.001110548
1045,1.96402E-06,8.001E-05,1.11727E-05,0.000143075,5.92681E-05,0.000320602,0.001086215
1046,1.87675E-06,7.78357E-05,1.12832E-05,0.000132264,5.881E-05,0.000339513,0.001078173
1047,1.80745E-06,7.46416E-05,1.11854E-05,0.000142468,5.8014E-05,0.000366739,0.001091714
1048,1.90355E-06,7.43314E-05,1.07265E-05,0.000141716,5.81456E-05,0.000401719,0.00112692
1049,1.97021E-06,7.33307E-05,1.07187E-05,0.000135886,5.72721E-05,0.000449161,0.001185329
1050,1.8043E-06,7.51664E-05,1.07888E-05,0.000134502,5.84141E-05,0.000510376,0.001270726
1051,1.43424E-06,7.73443E-05,1.0524E-05,0.00013627,5.79311E-05,0.000587758,0.00138655
1052,7.72007E-07,6.9144E-05,1.06151E-05,0.000134037,5.69821E-05,0.000684551,0.00153806
1053,5.46565E-07,5.89542E-05,1.06321E-05,0.000135098,5.91643E-05,0.000793741,0.001723684
1054,6.81937E-07,6.6156E-05,1.0287E-05,0.000133998,6.0639E-05,0.00091209,0.00193602
1055,6.92768E-07,7.13335E-05,9.81108E-06,0.000139672,5.87773E-05,0.001033448,0.002173218
1056,5.77077E-07,7.59984E-05,1.01539E-05,0.000145149,5.84109E-05,0.001147985,0.002426268
1057,5.86124E-07,7.37122E-05,1.03474E-05,0.000145097,6.05403E-05,0.001248536,0.002683129
1058,4.52271E-07,6.81924E-05,9.5729E-06,0.000144454,6.04055E-05,0.001333117,0.002938725
1059,3.96548E-07,6.97878E-05,9.13308E-06,0.000148164,6.05454E-05,0.00140993,0.003192652
1060,3.53552E-07,8.13921E-05,9.1799E-06,0.000142413,6.15671E-05,0.001492189,0.003459115
1061,3.17532E-07,7.62383E-05,9.5134E-06,0.000134827,6.01011E-05,0.001590664,0.003745981
1062,1.95035E-07,7.57002E-05,9.46114E-06,0.000139587,5.93371E-05,0.00171685,0.00406247
1063,9.20039E-08,7.46821E-05,9.47875E-06,0.000143637,6.13286E-05,0.001880071,0.00443475
1064,2.32901E-07,7.56939E-05,9.08947E-06,0.000151526,6.03183E-05,0.002071586,0.004871812
1065,3.45056E-07,7.78108E-05,8.98395E-06,0.000135828,5.71581E-05,0.002280244,0.00536825
1066,1.50434E-07,7.67344E-05,9.22254E-06,0.000123292,5.92885E-05,0.002480975,0.005883777
1067,9.31982E-08,7.48165E-05,8.80015E-06,0.000127805,5.95276E-05,0.002645438,0.006369413
1068,1.44941E-07,6.54114E-05,8.3231E-06,0.000148928,5.65801E-05,0.002755583,0.006759917
1069,1.16528E-07,7.21505E-05,8.56242E-06,0.000162619,5.79583E-05,0.002804273,0.007005426
1070,1.19507E-07,7.74826E-05,8.58678E-06,0.000147026,5.802E-05,0.002798852,0.007106786
1071,2.13837E-07,7.62144E-05,8.4867E-06,0.000132662,5.82969E-05,0.002751958,0.007113548
1072,1.98165E-07,8.07663E-05,8.4925E-06,0.000121569,5.93552E-05,0.00267297,0.007091837
1073,3.27131E-07,7.59026E-05,8.4927E-06,0.000140289,5.91781E-05,0.002564154,0.007089814
1074,3.59218E-07,7.35709E-05,8.36217E-06,0.00016245,5.92862E-05,0.002434336,0.007116559
1075,2.75799E-07,6.8729E-05,7.90758E-06,0.000154267,5.89613E-05,0.002289767,0.00713527
1076,3.94663E-07,6.50524E-05,7.93648E-06,0.000140747,5.87557E-05,0.002138919,0.007120027
1077,3.70803E-07,7.42726E-05,8.27811E-06,0.000133484,5.95728E-05,0.001990851,0.007030744
1078,3.74683E-07,8.74114E-05,7.73573E-06,0.000143445,6.02392E-05,0.001849678,0.006852163
1079,2.94301E-07,8.40502E-05,7.21725E-06,0.000154931,6.03938E-05,0.001728408,0.006598224
1080,3.34541E-07,7.35995E-05,7.16437E-06,0.000158171,6.08549E-05,0.00162912,0.006284489
1081,2.51615E-07,6.3437E-05,6.96082E-06,0.000157594,6.18852E-05,0.001554821,0.005959123
1082,2.13711E-07,6.7892E-05,7.09438E-06,0.000134127,6.234E-05,0.001504558,0.005642189
1083,2.73344E-07,7.37447E-05,7.30294E-06,0.000117795,6.25882E-05,0.001471857,0.005333452
1084,3.54644E-07,7.26276E-05,6.06578E-06,0.000123528,6.42126E-05,0.00142933,0.00509325
1085,5.18342E-07,7.49117E-05,5.2609E-06,0.000133482,6.4989E-05,0.001394813,0.004940957
1086,5.46488E-07,7.34804E-05,5.73956E-06,0.000130469,6.25782E-05,0.00137657,0.004760913
1087,4.8987E-07,6.97866E-05,6.14899E-06,0.000108603,6.12111E-05,0.001340417,0.004392253
1088,6.17041E-07,6.52506E-05,5.747E-06,9.82027E-05,5.86906E-05,0.00128494,0.004277758
1089,6.90326E-07,6.37004E-05,5.4301E-06,9.86505E-05,5.34146E-05,0.00124631,0.004257786
1090,5.66322E-07,5.95131E-05,5.27284E-06,8.82493E-05,4.97265E-05,0.001267733,0.004185983
1091,3.81741E-07,5.64999E-05,5.27784E-06,7.18711E-05,4.7488E-05,0.001283457,0.003997833
1092,2.55102E-07,5.89425E-05,4.97546E-06,5.82508E-05,4.34646E-05,0.001200881,0.003600029
1093,2.62546E-07,5.56533E-05,4.35581E-06,5.13187E-05,3.77975E-05,0.001121096,0.003532095
1094,4.29493E-07,4.83948E-05,3.86322E-06,4.54649E-05,3.35939E-05,0.001001484,0.003507072
1095,3.58393E-07,4.08402E-05,3.35688E-06,3.52561E-05,2.69041E-05,0.000930972,0.003425868
1096,3.14062E-07,3.13039E-05,2.43446E-06,3.20936E-05,1.94697E-05,0.000840803,0.003207976
1097,4.04578E-07,2.18895E-05,2.08299E-06,2.71105E-05,1.4106E-05,0.000757879,0.002851741
1098,4.28386E-07,1.55011E-05,2.27512E-06,2.61169E-05,9.92922E-06,0.000671259,0.002365988
1099,2.36147E-07,1.27631E-05,1.92606E-06,2.60918E-05,6.80171E-06,0.000515319,0.002261053
1100,1.5605E-07,7.07747E-06,1.45842E-06,2.62251E-05,4.52893E-06,0.000359203,0.002313548
