Wavelength,Panchromatic,NIR1,Red,Green,Blue,Red Edge,Yellow,Coastal,NIR2,SWIR1,SWIR2,SWIR3,SWIR4,SWIR5,SWIR6,SWIR7,SWIR8
889,8.279e-06,0.5832,4.436e-06,1.661e-06,1.346e-05,2.431e-06,4.826e-07,8.85e-06,0.8396,0,0,0,0,0,0,0,0
890,9.306e-06,0.5615,2.103e-06,1.194e-06,1.411e-05,1.929e-06,1.722e-07,9.077e-06,0.8303,0,0,0,0,0,0,0,0
891,7.842e-06,0.5025,2.515e-06,1.849e-06,1.401e-05,2.344e-06,3.731e-07,5.109e-06,0.821,0,0,0,0,0,0,0,0
892,8.312e-06,0.4392,6.066e-07,1.38e-06,1.262e-05,2.158e-06,2.539e-07,9.474e-06,0.812,0,0,0,0,0,0,0,0
893,9.91e-06,0.3553,3.35e-06,1.748e-06,1.416e-05,2.028e-06,1.149e-07,3.834e-06,0.8057,0,0,0,0,0,0,0,0
894,8.391e-06,0.2689,3.079e-06,1.357e-06,1.294e-05,3.029e-06,1.891e-07,5.051e-06,0.8004,0,0,0,0,0,0,0,0
895,7.017e-06,0.2017,4.413e-06,9.458e-07,1.523e-05,3.509e-06,1.959e-07,4.982e-06,0.7955,0,0,0,0,0,0,0,0
896,7.552e-06,0.1364,2.946e-06,1.014e-06,1.433e-05,2.752e-06,2.717e-07,6.441e-06,0.7897,0,0,0,0,0,0,0,0
897,7.302e-06,0.09853,2.008e-06,5.107e-07,1.355e-05,2.936e-06,2.288e-07,7.725e-06,0.7831,0,0,0,0,0,0,0,0
898,7.464e-06,0.06378,1.286e-06,8.081e-07,1.119e-05,1.939e-06,1.086e-07,5.35e-06,0.7771,0,0,0,0,0,0,0,0
899,8.199e-06,0.04637,1.083e-06,9.622e-07,1.17e-05,2.314e-06,2.834e-07,6.955e-06,0.7724,0,0,0,0,0,0,0,0
900,7.059e-06,0.03068,1.106e-06,9.436e-07,9.703e-06,2.376e-06,3.721e-07,3.751e-06,0.7676,0,0,0,0,0,0,0,0
901,5.744e-06,0.02257,1.893e-06,8.121e-07,1.152e-05,2.738e-06,1.851e-07,4.432e-06,0.7611,0,0,0,0,0,0,0,0
902,7.23e-06,0.01519,1.567e-06,7.251e-07,1.079e-05,2.218e-06,1.803e-07,6.008e-06,0.7537,0,0,0,0,0,0,0,0
903,6.495e-06,0.01147,8.537e-07,4.95e-07,1.099e-05,2.9e-06,3.346e-07,7.177e-06,0.7462,0,0,0,0,0,0,0,0
904,5.158e-06,0.008097,1.839e-06,7.659e-07,1.346e-05,2.078e-06,1.775e-07,2.213e-06,0.7391,0,0,0,0,0,0,0,0
905,6.507e-06,0.006264,3.234e-07,9.192e-07,1.172e-05,1.955e-06,7.033e-08,4.033e-06,0.7327,0,0,0,0,0,0,0,0
906,5.939e-06,0.004568,2.031e-07,8.24e-07,1.269e-05,1.892e-06,9.397e-08,3.482e-06,0.7268,0,0,0,0,0,0,0,0
907,4.956e-06,0.003697,6.109e-07,8.433e-07,1.207e-05,2.326e-06,2.034e-07,2.875e-06,0.7232,0,0,0,0,0,0,0,0
908,5.372e-06,0.002892,1.427e-06,5.618e-07,1.167e-05,2.06e-06,3.812e-07,5.212e-06,0.7197,0,0,0,0,0,0,0,0
909,5.807e-06,0.00245,9.552e-07,4.453e-07,9.885e-06,1.834e-06,3.353e-07,1.265e-06,0.7151,0,0,0,0,0,0,0,0
910,5.363e-06,0.002036,7.81e-07,3.327e-07,8.138e-06,2.07e-06,2.979e-07,2.879e-06,0.7104,0,0,0,0,0,0,0,0
911,4.692e-06,0.001776,1.645e-06,9.761e-07,8.811e-06,1.686e-06,4.065e-07,1.59e-06,0.7063,0,0,0,0,0,0,0,0
912,3.768e-06,0.001525,9.29e-07,1.005e-06,6.966e-06,1.454e-06,5.57e-07,9.36e-07,0.7018,0,0,0,0,0,0,0,0
913,4.112e-06,0.001374,6.254e-07,7.792e-07,5.017e-06,1.343e-06,1.152e-06,1.196e-06,0.6961,0,0,0,0,0,0,0,0
914,4.727e-06,0.001186,8.476e-07,4.615e-07,5.619e-06,1.093e-06,1.236e-06,2.999e-06,0.6904,0,0,0,0,0,0,0,0
915,3.972e-06,0.00102,1.91e-06,4.397e-07,4.852e-06,1.491e-06,1.969e-06,3.077e-06,0.6859,0,0,0,0,0,0,0,0
916,4.735e-06,0.0008152,5.67e-07,5.195e-07,4.415e-06,1.674e-06,1.966e-06,2.761e-06,0.6818,0,0,0,0,0,0,0,0
917,4.983e-06,0.0007164,5.406e-07,3.087e-07,3.542e-06,1.427e-06,1.067e-06,2.313e-06,0.6768,0,0,0,0,0,0,0,0
918,4.156e-06,0.0006066,6.085e-07,4.65e-07,4.111e-06,1.4e-06,1.119e-06,2.467e-06,0.6714,0,0,0,0,0,0,0,0
919,3.964e-06,0.0004934,1.26e-06,2.887e-07,4.547e-06,1.52e-06,8.28e-07,2.271e-06,0.666,0,0,0,0,0,0,0,0
920,3.002e-06,0.0003722,8.074e-07,2.512e-07,3.943e-06,1.271e-06,7.231e-07,1.468e-06,0.6608,0,0,0,0,0,0,0,0
921,2.521e-06,0.0003321,2.136e-06,5.511e-07,3.747e-06,1.037e-06,5.748e-07,3.075e-06,0.6561,0,0,0,0,0,0,0,0
922,2.929e-06,0.0002518,4.763e-07,5.209e-07,3.488e-06,1.256e-06,3.923e-07,2.172e-06,0.6516,0,0,0,0,0,0,0,0
923,3.57e-06,0.0002022,1.086e-06,4.831e-07,4.727e-06,1.179e-06,3.272e-07,8.709e-07,0.6469,0,0,0,0,0,0,0,0
924,3.326e-06,0.0001603,2.477e-07,5.319e-07,4.401e-06,1.292e-06,3.859e-07,9.833e-07,0.642,0,0,0,0,0,0,0,0
925,3.105e-06,0.0001321,1.364e-06,4.345e-07,3.956e-06,1.049e-06,4.204e-07,1.894e-06,0.6369,0,0,0,0,0,0,0,0
926,2.993e-06,0.0001111,2.08e-07,3.2e-07,3.805e-06,1.19e-06,3.363e-07,1.363e-06,0.6315,0,0,0,0,0,0,0,0
927,2.56e-06,8.997e-05,1.064e-06,4.121e-07,3.672e-06,1.272e-06,3.751e-07,1.832e-06,0.6259,0,0,0,0,0,0,0,0
928,2.785e-06,7.142e-05,6.24e-07,3.574e-07,4.567e-06,7.165e-07,5.222e-07,1.638e-06,0.6202,0,0,0,0,0,0,0,0
929,2.855e-06,5.913e-05,1.109e-06,3.388e-07,3.862e-06,1.063e-06,8.021e-07,1.461e-06,0.6141,0,0,0,0,0,0,0,0
930,2.586e-06,4.345e-05,8.691e-07,3.016e-07,4.04e-06,8.294e-07,1.069e-06,7.829e-07,0.6081,0,0,0,0,0,0,0,0
931,2.538e-06,4.011e-05,3.74e-07,2.041e-07,3.025e-06,7.509e-07,3.708e-06,1.561e-06,0.602,0,0,0,0,0,0,0,0
932,2.185e-06,3.411e-05,4.113e-07,1.563e-07,2.561e-06,7.545e-07,1.21e-05,1.262e-06,0.5961,0,0,0,0,0,0,0,0
933,2.047e-06,3.243e-05,1.587e-06,1.852e-07,2.838e-06,6.561e-07,2.083e-05,7.623e-07,0.5913,0,0,0,0,0,0,0,0
934,2.319e-06,2.571e-05,6.492e-07,1.771e-07,2.1e-06,9.993e-07,1.005e-05,1.704e-06,0.5861,0,0,0,0,0,0,0,0
935,2.706e-06,2.282e-05,3.296e-07,3.985e-07,2.053e-06,6.052e-07,3.934e-06,1.724e-06,0.5796,0,0,0,0,0,0,0,0
936,2.587e-06,1.938e-05,1.663e-07,3.298e-07,1.965e-06,4.141e-07,1.125e-06,1.066e-06,0.573,0,0,0,0,0,0,0,0
937,2.431e-06,1.925e-05,1.675e-07,3.137e-07,2.035e-06,5.564e-07,5.462e-07,1.96e-06,0.5672,0,0,0,0,0,0,0,0
938,2.655e-06,1.619e-05,1.584e-07,2.491e-07,2.821e-06,7.766e-07,1.467e-07,1.523e-06,0.5617,0,0,0,0,0,0,0,0
939,2.394e-06,1.523e-05,2.105e-07,2.357e-07,2.583e-06,7.256e-07,3.189e-07,1.782e-06,0.5553,0,0,0,0,0,0,0,0
940,2.235e-06,1.467e-05,2.332e-07,2.003e-07,1.869e-06,7.446e-07,3.971e-07,2.031e-06,0.5488,0,0,0,0,0,0,0,0
941,2.425e-06,1.324e-05,2.393e-07,4.228e-07,1.794e-06,5.674e-07,4.025e-08,1.4e-06,0.5429,0,0,0,0,0,0,0,0
942,2.243e-06,1.037e-05,8.485e-08,4.095e-07,1.973e-06,8.072e-07,8.099e-08,4.56e-07,0.5368,0,0,0,0,0,0,0,0
943,1.85e-06,1.042e-05,4.531e-07,3.573e-07,1.752e-06,6.781e-07,7.237e-08,1.408e-06,0.5315,0,0,0,0,0,0,0,0
944,2.01e-06,1.003e-05,2.053e-07,3.012e-07,1.407e-06,7.463e-07,3.521e-07,1.188e-06,0.5264,0,0,0,0,0,0,0,0
945,1.64e-06,1.003e-05,2.252e-07,4.039e-07,1.871e-06,4.881e-07,3.919e-08,1.014e-06,0.5201,0,0,0,0,0,0,0,0
946,1.7e-06,8.802e-06,4.079e-07,3.032e-07,1.684e-06,6.637e-07,2.761e-07,6.084e-07,0.5138,0,0,0,0,0,0,0,0
947,2.203e-06,8.611e-06,5.614e-07,3.697e-07,2.15e-06,5.945e-07,2.123e-07,6.274e-07,0.5072,0,0,0,0,0,0,0,0
948,1.824e-06,7.822e-06,6.337e-07,3.545e-07,1.968e-06,5.012e-07,3.478e-07,9.198e-07,0.5003,0,0,0,0,0,0,0,0
949,1.661e-06,8.593e-06,2.368e-07,4.602e-07,2.009e-06,6.7e-07,5.188e-08,1.363e-06,0.4931,0,0,0,0,0,0,0,0
950,1.772e-06,7.684e-06,1.181e-07,3.759e-07,1.733e-06,7.236e-07,3.624e-08,1.783e-06,0.4861,0,0,0,0,0,0,0,0
951,1.888e-06,8.037e-06,3.227e-07,3.771e-07,1.551e-06,6.08e-07,1.317e-07,1.259e-06,0.4795,0,0,0,0,0,0,0,0
952,2.137e-06,6.946e-06,1.773e-07,3.2e-07,2.124e-06,7.84e-07,1.151e-07,1.418e-06,0.473,0,0,0,0,0,0,0,0
953,2.169e-06,7.523e-06,2.387e-07,3.422e-07,1.192e-06,6.527e-07,7.888e-08,8.04e-07,0.4674,0,0,0,0,0,0,0,0
954,1.802e-06,6.024e-06,4.726e-08,2.097e-07,1.248e-06,5.559e-07,1.625e-07,3.552e-07,0.4615,0,0,0,0,0,0,0,0
955,1.564e-06,7.209e-06,1.339e-07,3.12e-07,2.205e-06,5.245e-07,1.308e-07,8.973e-07,0.4547,0,0,0,0,0,0,0,0
956,1.717e-06,6.88e-06,3.474e-07,2.698e-07,1.54e-06,5.148e-07,1.284e-07,1.058e-06,0.4479,0,0,0,0,0,0,0,0
957,1.31e-06,6.849e-06,1.655e-07,3.067e-07,1.141e-06,5.566e-07,1.422e-07,8.65e-07,0.4415,0,0,0,0,0,0,0,0
958,1.459e-06,6.145e-06,5.684e-08,3.61e-07,7.352e-07,4.172e-07,2.535e-07,8.444e-07,0.4349,0,0,0,0,0,0,0,0
959,1.669e-06,6.047e-06,2.973e-07,3.685e-07,7.342e-07,3.957e-07,1.385e-07,5.257e-07,0.4292,0,0,0,0,0,0,0,0
960,1.359e-06,5.901e-06,3.644e-07,3.917e-07,1.022e-06,3.185e-07,2.531e-07,1.626e-06,0.4237,0,0,0,0,0,0,0,0
961,1.345e-06,5.915e-06,1.22e-07,3.703e-07,8.276e-07,3.99e-07,3.865e-07,8.539e-07,0.4176,0,0,0,0,0,0,0,0
962,1.077e-06,4.865e-06,2.141e-07,1.994e-07,8.893e-07,3.892e-07,7.872e-07,4.303e-07,0.4114,0,0,0,0,0,0,0,0
963,9.728e-07,5.373e-06,5.064e-08,2.355e-07,1.007e-06,3.292e-07,2.11e-06,6.578e-07,0.4052,0,0,0,0,0,0,0,0
964,7.855e-07,5.226e-06,5.506e-08,2.705e-07,6.973e-07,2.799e-07,3.367e-06,9.713e-07,0.3989,0,0,0,0,0,0,0,0
965,1.215e-06,5.114e-06,1.241e-07,2.316e-07,4.114e-07,3.759e-07,3.216e-06,7.387e-07,0.3919,0,0,0,0,0,0,0,0
966,1.244e-06,4.42e-06,2.347e-07,1.875e-07,2.649e-07,3.75e-07,1.685e-06,7.612e-07,0.3852,0,0,0,0,0,0,0,0
967,1.178e-06,4.466e-06,1.201e-07,2.326e-07,5.827e-07,3.015e-07,1.105e-06,4.867e-07,0.3794,0,0,0,0,0,0,0,0
968,1.179e-06,4.321e-06,1.762e-07,2.285e-07,7.537e-07,4.234e-07,6.346e-07,2.646e-07,0.3736,0,0,0,0,0,0,0,0
969,8.32e-07,4.343e-06,2.138e-07,1.953e-07,5.689e-07,4.057e-07,4.277e-07,4.613e-07,0.3681,0,0,0,0,0,0,0,0
970,8.602e-07,4.186e-06,3.92e-07,1.873e-07,6.753e-07,3.777e-07,5.521e-07,6.438e-07,0.3625,0,0,0,0,0,0,0,0
971,1.013e-06,4.648e-06,1.431e-07,2.339e-07,5.165e-07,3.455e-07,5.01e-07,7.67e-07,0.3557,0,0,0,0,0,0,0,0
972,9.559e-07,4.566e-06,4.843e-08,3.089e-07,4.111e-07,4.033e-07,5.393e-07,8.992e-07,0.3489,0,0,0,0,0,0,0,0
973,7.713e-07,4.456e-06,2.252e-07,2.916e-07,2.667e-07,3.311e-07,8.293e-07,5.938e-07,0.3432,0,0,0,0,0,0,0,0
974,1.082e-06,3.755e-06,2.425e-07,2.492e-07,3.658e-07,4.416e-07,6.551e-06,4.675e-07,0.3374,0,0,0,0,0,0,0,0
975,1.028e-06,4.461e-06,8.072e-08,2.384e-07,3.784e-07,3.386e-07,8.213e-05,6.197e-07,0.331,0,0,0,0,0,0,0,0
976,1.257e-06,4.349e-06,1.545e-07,2.392e-07,3.88e-07,3.429e-07,0.0003144,4.463e-07,0.3246,0,0,0,0,0,0,0,0
977,1.209e-06,4.418e-06,2.29e-07,2.047e-07,4.7e-07,4.008e-07,0.0002105,2.236e-07,0.3192,0,0,0,0,0,0,0,0
978,1.005e-06,4.683e-06,1.368e-07,6.717e-08,6.269e-07,1.642e-07,1.696e-05,5.223e-07,0.3137,0,0,0,0,0,0,0,0
979,8.773e-07,4.531e-06,1.59e-07,9.79e-08,3.229e-07,2.618e-07,7.01e-07,5.867e-07,0.3087,0,0,0,0,0,0,0,0
980,1.016e-06,4.459e-06,5.991e-08,2.005e-07,2.805e-07,3.839e-07,2.266e-07,5.711e-07,0.3038,0,0,0,0,0,0,0,0
981,1.04e-06,4.545e-06,6.462e-08,1.82e-07,3.524e-07,3.991e-07,1.809e-07,5.599e-07,0.2989,0,0,0,0,0,0,0,0
982,9.068e-07,4.173e-06,1.623e-07,1.818e-07,5.161e-07,3.263e-07,3.599e-08,5.696e-07,0.294,0,0,0,0,0,0,0,0
983,8.273e-07,4.143e-06,4.395e-08,2.138e-07,2.506e-07,3.093e-07,3.426e-08,7.839e-07,0.289,0,0,0,0,0,0,0,0
984,9.432e-07,2.253e-06,9.127e-08,2.386e-07,4.071e-07,2.36e-07,8.722e-08,2.059e-07,0.2841,0,0,0,0,0,0,0,0
985,9.182e-07,2.23e-06,3.979e-08,1.951e-07,2.235e-07,2.603e-07,7.431e-08,4.129e-07,0.2796,0,0,0,0,0,0,0,0
986,8.917e-07,2.502e-06,9.918e-08,2.478e-07,2.81e-07,3.025e-07,1.07e-07,5.169e-07,0.2752,0,0,0,0,0,0,0,0
987,1.021e-06,2.538e-06,2.194e-07,2.554e-07,4.62e-07,3.104e-07,8.777e-08,6.127e-07,0.2717,0,0,0,0,0,0,0,0
988,7.769e-07,3.979e-06,1.089e-07,2.045e-07,4.681e-07,3.574e-07,7.171e-08,6.541e-07,0.268,0,0,0,0,0,0,0,0
989,8.932e-07,4.096e-06,3.555e-08,2.401e-07,3.184e-07,2.683e-07,6.178e-08,7.523e-07,0.2637,0,0,0,0,0,0,0,0
990,7.194e-07,4.428e-06,1.153e-07,1.921e-07,5.212e-07,2.634e-07,1.358e-07,5.71e-07,0.2593,0,0,0,0,0,0,0,0
991,6.937e-07,4.413e-06,2.098e-07,2.441e-07,5.366e-07,2.931e-07,7.628e-08,6.014e-07,0.255,0,0,0,0,0,0,0,0
992,6.125e-07,3.625e-06,1.916e-07,2.376e-07,2.625e-07,1.296e-07,8.583e-08,5.021e-07,0.2507,0,0,0,0,0,0,0,0
993,7.101e-07,3.565e-06,1.623e-07,2.612e-07,3.419e-07,1.607e-07,7.328e-08,6.827e-07,0.2462,0,0,0,0,0,0,0,0
994,7.24e-07,3.669e-06,5.875e-08,1.92e-07,2.46e-07,1.502e-07,2.37e-08,4.051e-07,0.2418,0,0,0,0,0,0,0,0
995,5.716e-07,3.596e-06,1.261e-07,1.621e-07,3.377e-07,3.028e-07,2.777e-08,5.258e-07,0.2376,0,0,0,0,0,0,0,0
996,6.08e-07,2.883e-06,2.822e-08,1.556e-07,3.076e-07,2.938e-07,3.208e-08,6.557e-07,0.2333,0,0,0,0,0,0,0,0
997,7.153e-07,2.993e-06,1.379e-07,1.593e-07,3.332e-07,2.942e-07,3.017e-08,7.243e-07,0.229,0,0,0,0,0,0,0,0
998,6.503e-07,3.312e-06,2.225e-08,1.628e-07,2.869e-07,2.512e-07,7.669e-09,7.048e-07,0.2248,0,0,0,0,0,0,0,0
999,6.958e-07,3.249e-06,1.596e-07,1.093e-07,2.382e-07,2.637e-07,4.83e-08,4.328e-07,0.2216,0,0,0,0,0,0,0,0
1000,5.958e-07,3.508e-06,1.77e-07,1.935e-07,2.254e-07,1.857e-07,4.681e-08,3.433e-07,0.2182,0,0,0,0,0,0,0,0
1001,6.428e-07,3.483e-06,9.147e-08,2.189e-07,2.55e-07,2.091e-07,6.459e-08,2.184e-07,0.2136,0,0,0,0,0,0,0,0
1002,4.993e-07,3.314e-06,1.899e-07,1.553e-07,3.891e-07,2.978e-07,6.546e-08,2.54e-07,0.209,0,0,0,0,0,0,0,0
1003,4.999e-07,3.446e-06,1.111e-07,1.756e-07,3.28e-07,2.16e-07,5.6e-08,1.635e-07,0.2054,0,0,0,0,0,0,0,0
1004,6.29e-07,3.395e-06,5.363e-08,2.067e-07,2.111e-07,1.801e-07,2.256e-08,3.833e-07,0.2018,0,0,0,0,0,0,0,0
1005,6.244e-07,3.401e-06,4.559e-08,1.61e-07,2.978e-07,2.715e-07,4.887e-08,4.542e-07,0.1981,0,0,0,0,0,0,0,0
1006,5.673e-07,2.499e-06,1.23e-07,1.63e-07,2.329e-07,2.167e-07,2.747e-08,3.862e-07,0.1946,0,0,0,0,0,0,0,0
1007,5.295e-07,2.579e-06,1.046e-07,2.253e-07,3.03e-07,1.811e-07,6.897e-08,3.112e-07,0.1919,0,0,0,0,0,0,0,0
1008,6.377e-07,2.857e-06,1.592e-07,9.02e-08,1.875e-07,2.018e-07,3.868e-08,4.605e-07,0.189,0,0,0,0,0,0,0,0
1009,5.166e-07,2.807e-06,9.497e-08,9.238e-08,1.373e-07,1.928e-07,4.943e-08,3.935e-07,0.1849,0,0,0,0,0,0,0,0
1010,4.028e-07,2.765e-06,6.927e-08,5.211e-08,1.2e-07,2.116e-07,3.947e-08,3.344e-07,0.1809,0,0,0,0,0,0,0,0
1011,4.758e-07,2.714e-06,1.012e-07,5.637e-08,1.113e-07,1.672e-07,4.832e-08,3.036e-07,0.1779,0,0,0,0,0,0,0,0
1012,5.345e-07,1.839e-06,1.795e-08,6.576e-08,1.597e-07,1.61e-07,3.839e-08,2.114e-07,0.1748,0,0,0,0,0,0,0,0
1013,5.129e-07,1.864e-06,8.538e-08,6.951e-08,1.917e-07,1.992e-07,4.344e-08,3.27e-07,0.1714,0,0,0,0,0,0,0,0
1014,5.316e-07,1.878e-06,1.195e-07,1.266e-07,2.214e-07,1.37e-07,2.997e-08,3.339e-07,0.1679,0,0,0,0,0,0,0,0
1015,5.049e-07,1.753e-06,1.501e-07,1.347e-07,1.967e-07,1.408e-07,3.721e-08,3.418e-07,0.1637,0,0,0,0,0,0,0,0
1016,4.316e-07,1.737e-06,1.009e-07,1.96e-07,1.758e-07,1.667e-07,3.04e-08,4.033e-07,0.1596,0,0,0,0,0,0,0,0
1017,4.51e-07,1.719e-06,2.412e-08,2.074e-07,2.188e-07,1.282e-07,5.47e-08,2.987e-07,0.1561,0,0,0,0,0,0,0,0
1018,5.896e-07,2.201e-06,1.059e-07,1.686e-07,1.983e-07,1.499e-07,5.409e-08,4.074e-07,0.1528,0,0,0,0,0,0,0,0
1019,4.79e-07,2.145e-06,4.407e-08,1.629e-07,1.557e-07,1.414e-07,3.994e-08,4.83e-07,0.1507,0,0,0,0,0,0,0,0
1020,4.695e-07,2.622e-06,3.846e-08,2.309e-07,1.546e-07,1.47e-07,5.801e-08,3.11e-07,0.1483,0,0,0,0,0,0,0,0
1021,5.801e-07,2.555e-06,3.474e-08,2.213e-07,1.755e-07,1.187e-07,4.832e-08,3.133e-07,0.1448,0,0,0,0,0,0,0,0
1022,4.599e-07,2.293e-06,8.722e-08,2.504e-07,1.516e-07,2.061e-07,5.828e-08,3.251e-07,0.1415,0,0,0,0,0,0,0,0
1023,3.367e-07,2.289e-06,1.407e-08,2.015e-07,1.845e-07,1.682e-07,3.124e-08,2.963e-07,0.1393,0,0,0,0,0,0,0,0
1024,4.873e-07,2.017e-06,3.826e-08,1.729e-07,1.241e-07,1.619e-07,4.641e-08,3.535e-07,0.137,0,0,0,0,0,0,0,0
1025,4.582e-07,1.932e-06,1.22e-07,1.376e-07,1.37e-07,1.212e-07,6.223e-08,3.568e-07,0.134,0,0,0,0,0,0,0,0
1026,5.222e-07,1.09e-06,8.952e-08,1.551e-07,1.659e-07,1.87e-07,4.992e-08,3.609e-07,0.1311,0,0,0,0,0,0,0,0
1027,5.067e-07,1.617e-06,2.42e-08,2.045e-07,1.397e-07,1.227e-07,2.887e-08,2.629e-07,0.1289,0,0,0,0,0,0,0,0
1028,4.393e-07,1.642e-06,2.197e-08,2.207e-07,1.808e-07,1.844e-07,3.611e-08,3.356e-07,0.1265,0,0,0,0,0,0,0,0
1029,4.296e-07,1.621e-06,2.673e-08,1.998e-07,1.283e-07,1.839e-07,4.292e-08,3.335e-07,0.1236,0,0,0,0,0,0,0,0
1030,5.108e-07,1.565e-06,6.525e-08,2.167e-07,1.312e-07,1.706e-07,2.222e-08,2.464e-07,0.1208,0,0,0,0,0,0,0,0
1031,4.341e-07,1.537e-06,6.983e-08,2.003e-07,9.986e-08,1.564e-07,4.242e-08,2.438e-07,0.1183,0,0,0,0,0,0,0,0
1032,5.486e-07,1.417e-06,3.339e-08,1.765e-07,1.244e-07,1.54e-07,5.649e-08,3.001e-07,0.1154,0,0,0,0,0,0,0,0
1033,4.506e-07,1.397e-06,1.028e-07,1.626e-07,7.364e-08,1.5e-07,4.707e-08,2.522e-07,0.1104,0,0,0,0,0,0,0,0
1034,5.188e-07,1.242e-06,9.889e-08,1.275e-07,1.008e-07,9.643e-08,1.55e-08,1.391e-07,0.105,0,0,0,0,0,0,0,0
1035,4.752e-07,1.185e-06,7.588e-08,1.397e-07,9.223e-08,1.308e-07,1.662e-08,1.561e-07,0.09801,0,0,0,0,0,0,0,0
1036,5.418e-07,6.744e-07,4.715e-08,1.275e-07,1.032e-07,1.368e-07,2.857e-08,2.952e-07,0.08992,0,0,0,0,0,0,0,0
1037,6.475e-07,6.51e-07,5.591e-08,1.699e-07,6.446e-08,1.34e-07,3.435e-08,2.084e-07,0.0778,0,0,0,0,0,0,0,0
1038,4.852e-07,7.469e-07,8.418e-09,1.593e-07,7.008e-08,7.846e-08,4.886e-08,1.6e-07,0.06558,0,0,0,0,0,0,0,0
1039,4.701e-07,7.227e-07,2.386e-08,1.599e-07,7.453e-08,7.233e-08,3.446e-08,1.547e-07,0.05306,0,0,0,0,0,0,0,0
1040,4.617e-07,4.673e-07,5.891e-08,1.384e-07,1.13e-07,1.016e-07,3.863e-08,8.292e-08,0.04108,0,0,0,0,0,0,0,0
1041,4.693e-07,4.61e-07,4.204e-08,1.074e-07,1.085e-07,1.218e-07,3.686e-08,1.027e-07,0.03104,0,0,0,0,0,0,0,0
1042,4.194e-07,8.587e-07,1.112e-08,1.232e-07,7.138e-08,1.108e-07,4.617e-08,1.858e-07,0.02204,0,0,0,0,0,0,0,0
1043,4.816e-07,8.221e-07,1.668e-08,9.929e-08,8.516e-08,7.562e-08,1.975e-08,1.312e-07,0.0162,0,0,0,0,0,0,0,0
1044,4.838e-07,7.886e-07,1.442e-08,9.79e-08,8.321e-08,9.316e-08,3.413e-08,1.659e-07,0.01103,0,0,0,0,0,0,0,0
1045,4.727e-07,7.8e-07,1.104e-09,1.074e-07,7.225e-08,1.029e-07,4.723e-08,1.683e-07,0.008047,0,0,0,0,0,0,0,0
1046,4.327e-07,1.132e-06,1.27e-08,1.124e-07,6.463e-08,9.308e-08,2.286e-08,1.825e-07,0.005444,0,0,0,0,0,0,0,0
1047,5.351e-07,1.095e-06,3.572e-08,1.19e-07,5.146e-08,9.692e-08,1.534e-08,1.532e-07,0.004068,0,0,0,0,0,0,0,0
1048,4.769e-07,1.099e-06,3.135e-08,1.396e-07,5.018e-08,7.953e-08,1.796e-08,1.254e-07,0.002876,0,0,0,0,0,0,0,0
1049,4.944e-07,1.075e-06,1.657e-08,1.223e-07,3.84e-08,8.354e-08,3.25e-08,1.141e-07,0.002267,0,0,0,0,0,0,0,0
1050,4.454e-07,6.706e-07,5.081e-08,1.101e-07,3.917e-08,5.39e-08,2.634e-08,7.718e-08,0.001705,0,0,0,0,0,0,0,0
1051,4.462e-07,6.353e-07,4.306e-08,9.56e-08,6.019e-08,6.306e-08,3.048e-08,1.144e-07,0.001275,0,0,0,0,0,0,0,0
1052,4.284e-07,8.019e-07,4.639e-08,9.301e-08,5.853e-08,8.209e-08,3.498e-08,1.041e-07,0.0009122,0,0,0,0,0,0,0,0
1053,4.934e-07,7.776e-07,3.914e-08,9.956e-08,4.819e-08,7.799e-08,4.616e-08,1.252e-07,0.0007312,0,0,0,0,0,0,0,0
1054,4.283e-07,7.126e-07,2.056e-08,7.079e-08,4.802e-08,4.704e-08,3.26e-08,1.259e-07,0.0005721,0,0,0,0,0,0,0,0
1055,4.642e-07,6.988e-07,6.294e-09,7.54e-08,5.028e-08,5.406e-08,2.062e-08,1.177e-07,0.0004931,0,0,0,0,0,0,0,0
1056,5.191e-07,6.788e-07,1.316e-08,7.858e-08,4.55e-08,5.145e-08,2.453e-08,1.299e-07,0.0004102,0,0,0,0,0,0,0,0
1057,4.285e-07,6.601e-07,2.198e-08,7.151e-08,5.337e-08,5.372e-08,1.037e-08,1.625e-07,0.0003545,0,0,0,0,0,0,0,0
1058,5.031e-07,6.08e-07,2.01e-08,6.697e-08,4.503e-08,7.419e-08,1.9e-08,1.278e-07,0.0002985,0,0,0,0,0,0,0,0
1059,4.979e-07,5.854e-07,1.054e-08,7.039e-08,5.519e-08,5.09e-08,1.643e-08,1.226e-07,0.0002276,0,0,0,0,0,0,0,0
1060,5.495e-07,6.174e-07,1.477e-08,8.624e-08,4.703e-08,4.497e-08,1.685e-08,7.101e-08,0.0001701,0,0,0,0,0,0,0,0
1061,5.773e-07,6.044e-07,3.053e-08,8.159e-08,3.671e-08,4.961e-08,1.639e-08,1.065e-07,0.0001288,0,0,0,0,0,0,0,0
1062,5.292e-07,4.378e-07,2.316e-08,8.434e-08,3.612e-08,5.544e-08,1.429e-08,8.6e-08,8.043e-05,0,0,0,0,0,0,0,0
1063,5.882e-07,4.281e-07,2.435e-08,7.828e-08,5.212e-08,3.994e-08,1.76e-08,1.048e-07,8.436e-05,0,0,0,0,0,0,0,0
1064,6.212e-07,2.908e-07,2.333e-08,6.526e-08,5.366e-08,4.198e-08,1.166e-08,1.102e-07,6.958e-05,0,0,0,0,0,0,0,0
