Wavelength,Pan,Green,Blue,Red,NIR,RedEdge,BlueCoastal
919,5.43308E-05,0.000913709,0.000734742,0.000421158,0.002715864,7.74763E-06,0.000346112
920,5.35296E-05,0.001127941,0.000884364,0.000459259,0.002283844,7.32545E-06,0.000337815
921,5.28854E-05,0.00137304,0.001054846,0.000521243,0.001949584,7.28383E-06,0.000326143
922,5.22098E-05,0.001618216,0.00124213,0.000630509,0.001671337,6.69816E-06,0.000318915
923,5.06682E-05,0.001855257,0.001443202,0.000787401,0.001426624,6.81368E-06,0.000324216
924,4.9229E-05,0.002086487,0.00165408,0.001026197,0.001204479,8.35554E-06,0.000318897
925,4.79244E-05,0.002313706,0.001868115,0.001376233,0.001025438,8.48663E-06,0.000314742
926,4.57546E-05,0.002545629,0.002084801,0.001856232,0.000880137,7.41384E-06,0.000316878
927,4.32041E-05,0.002731244,0.002300918,0.002499277,0.000761447,6.85265E-06,0.000311905
928,4.0955E-05,0.002869424,0.002510189,0.003338931,0.000662827,7.28229E-06,0.000299588
929,3.84766E-05,0.002939353,0.002714569,0.004343306,0.000579702,7.93516E-06,0.000297853
930,3.5391E-05,0.002921042,0.002910439,0.005411052,0.00051158,8.25209E-06,0.00030347
931,3.18553E-05,0.002843279,0.003103908,0.006488368,0.000454243,8.09637E-06,0.000301471
932,2.85789E-05,0.002705791,0.003297571,0.007376203,0.000401267,6.83473E-06,0.000296949
933,2.596E-05,0.002535123,0.003488288,0.007923801,0.000357065,5.4788E-06,0.000288915
934,2.32852E-05,0.002321473,0.003658385,0.008119353,0.000318612,5.57201E-06,0.000290203
935,2.0592E-05,0.002091236,0.003817573,0.00804805,0.000283257,5.45958E-06,0.00029763
936,1.79747E-05,0.001872546,0.00397046,0.007846007,0.000253043,5.98741E-06,0.000295821
937,1.56734E-05,0.001668522,0.004105744,0.007676851,0.000224304,7.14604E-06,0.000285683
938,1.36062E-05,0.001504378,0.004204266,0.007540754,0.000200461,7.01826E-06,0.000286286
939,1.15082E-05,0.001390832,0.004285511,0.007338607,0.000180755,7.05016E-06,0.000289111
940,9.46226E-06,0.001296028,0.004317185,0.007066571,0.000162676,6.87627E-06,0.000278339
941,8.18548E-06,0.00122463,0.004325831,0.006730995,0.000147574,6.96502E-06,0.000270857
942,7.23599E-06,0.001176414,0.004284168,0.006421244,0.00013116,7.595E-06,0.000275655
943,6.16302E-06,0.00115622,0.004208183,0.00616954,0.000119005,6.77042E-06,0.000283199
944,5.27137E-06,0.001160676,0.004083012,0.005992278,0.000109853,6.86264E-06,0.000283787
945,4.36521E-06,0.001168428,0.003920732,0.005910684,0.000102437,7.23888E-06,0.000277576
946,3.73281E-06,0.001189905,0.003666038,0.0058408,9.64673E-05,6.55631E-06,0.000270659
947,3.16635E-06,0.001209779,0.003337388,0.005670186,9.13419E-05,6.03042E-06,0.000262114
948,2.60192E-06,0.001237186,0.003066504,0.005394633,8.55045E-05,5.97135E-06,0.000261885
949,2.17951E-06,0.001276989,0.002841702,0.004996655,8.06961E-05,5.86459E-06,0.000266854
950,2.00901E-06,0.001306852,0.002522092,0.00449179,7.84529E-05,5.31667E-06,0.000261284
951,1.7864E-06,0.001321109,0.002140353,0.003905063,7.57294E-05,5.72838E-06,0.000247883
952,1.55688E-06,0.001326237,0.001862273,0.003293083,7.37058E-05,5.57117E-06,0.000241667
953,1.53715E-06,0.001310616,0.00159031,0.002706769,7.17613E-05,4.96744E-06,0.000242275
954,1.46998E-06,0.00127248,0.001355398,0.002184367,6.96335E-05,5.04649E-06,0.000245076
955,1.28274E-06,0.001221532,0.00116748,0.001752587,6.83978E-05,5.74608E-06,0.000249019
956,1.13678E-06,0.001157383,0.00100794,0.001405455,6.85869E-05,5.54244E-06,0.000249299
957,1.02064E-06,0.001064025,0.000865873,0.001113592,6.68496E-05,5.24567E-06,0.000244227
958,9.39405E-07,0.000969611,0.000725973,0.000871562,6.58479E-05,4.64401E-06,0.000238888
959,8.77104E-07,0.000873815,0.000594245,0.000698019,6.51744E-05,4.63387E-06,0.000244822
960,9.04427E-07,0.000780409,0.000495637,0.000581765,6.44839E-05,4.77463E-06,0.000244364
961,9.07898E-07,0.000703107,0.000417638,0.000475745,6.22869E-05,4.95451E-06,0.000239626
962,8.18286E-07,0.00062225,0.000351432,0.000398945,6.27783E-05,5.20934E-06,0.000239331
963,7.64709E-07,0.000541408,0.000295842,0.00034036,6.31058E-05,5.46965E-06,0.000239046
964,7.4106E-07,0.000472772,0.000249773,0.000302605,6.1539E-05,5.54569E-06,0.000237341
965,7.23272E-07,0.000435605,0.000211109,0.000262014,6.16778E-05,5.58055E-06,0.000229524
966,6.85681E-07,0.000402193,0.000179608,0.000232156,6.15692E-05,5.56215E-06,0.000223861
967,5.94004E-07,0.000361369,0.000153465,0.000225932,6.06282E-05,5.48589E-06,0.000226753
968,5.73962E-07,0.000314556,0.000131038,0.000217294,6.06261E-05,5.3334E-06,0.000224228
969,5.88313E-07,0.000273153,0.000112742,0.00019706,6.02063E-05,5.04775E-06,0.000218572
970,5.67126E-07,0.000246569,9.68725E-05,0.000186916,5.81457E-05,5.14677E-06,0.000220608
971,4.98538E-07,0.000219079,8.34929E-05,0.0001938,5.84931E-05,5.53294E-06,0.000224557
972,4.83224E-07,0.000205205,7.27987E-05,0.000187722,5.70736E-05,5.68952E-06,0.000222892
973,5.22044E-07,0.000178049,6.34865E-05,0.000175876,5.64212E-05,5.743E-06,0.000220322
974,5.61704E-07,0.00015591,5.52622E-05,0.000188353,5.64818E-05,6.05147E-06,0.000222037
975,6.37873E-07,0.00014485,4.84483E-05,0.000189478,5.57215E-05,6.25533E-06,0.000224142
976,5.91266E-07,0.00013787,4.23189E-05,0.000186972,5.41963E-05,6.52068E-06,0.000225309
977,4.88298E-07,0.000139528,3.72041E-05,0.000178974,5.35419E-05,6.65875E-06,0.000233727
978,4.7493E-07,0.000128977,3.20592E-05,0.000168089,5.36329E-05,6.79427E-06,0.000256363
979,5.38329E-07,0.000125032,2.78792E-05,0.000161062,5.40414E-05,7.37224E-06,0.00028154
980,5.37321E-07,0.000119963,2.47088E-05,0.000155656,5.47546E-05,8.93277E-06,0.000302605
981,4.88259E-07,0.00011159,2.18178E-05,0.000157788,5.59262E-05,1.35854E-05,0.000314553
982,4.056E-07,0.000104855,1.90857E-05,0.000158619,5.58502E-05,2.38891E-05,0.000321745
983,3.32735E-07,0.000105527,1.70373E-05,0.000157483,5.57055E-05,4.22696E-05,0.000325776
984,3.92439E-07,0.000104937,1.58427E-05,0.000151007,5.43738E-05,6.88682E-05,0.000321903
985,4.02043E-07,0.000100548,1.45105E-05,0.000144173,5.36672E-05,9.57038E-05,0.000312811
986,4.10934E-07,8.70872E-05,1.25526E-05,0.000157191,5.5422E-05,0.000116339,0.000293508
987,4.49028E-07,8.55155E-05,1.09284E-05,0.000164404,5.41876E-05,0.000122148,0.000268009
988,4.04304E-07,9.01085E-05,1.07384E-05,0.000172225,5.37258E-05,0.000112223,0.000254018
989,3.88919E-07,7.8133E-05,1.09114E-05,0.000161317,5.32823E-05,9.12717E-05,0.000246756
990,4.53022E-07,8.15362E-05,1.0038E-05,0.000122443,5.38577E-05,6.77502E-05,0.000237904
991,4.70072E-07,8.75632E-05,8.89572E-06,0.000119146,5.4078E-05,4.72248E-05,0.000241919
992,4.80738E-07,7.7493E-05,8.19254E-06,0.000142963,5.40277E-05,3.27317E-05,0.000258043
993,4.38759E-07,7.37929E-05,8.29949E-06,0.000175687,5.50997E-05,2.46863E-05,0.000287826
994,4.06371E-07,7.82745E-05,8.51831E-06,0.000175092,5.47907E-05,2.22165E-05,0.000355595
995,4.97512E-07,9.60256E-05,8.23657E-06,0.000144123,5.44233E-05,3.03343E-05,0.00046676
996,5.13023E-07,0.000103954,7.86203E-06,0.00012621,5.47195E-05,5.33073E-05,0.000618201
997,5.39702E-07,9.39357E-05,7.39635E-06,0.00014239,5.40551E-05,9.01443E-05,0.000760019
998,5.23775E-07,8.90381E-05,7.98969E-06,0.00017239,5.36724E-05,0.000137257,0.000849382
999,4.3914E-07,8.59056E-05,8.61746E-06,0.000176043,5.44782E-05,0.000180099,0.000862721
1000,4.3644E-07,8.43318E-05,8.34425E-06,0.000147626,5.36543E-05,0.000204399,0.000804274
1001,5.17853E-07,8.48025E-05,7.92938E-06,0.000125908,5.40618E-05,0.000205889,0.000716356
1002,4.95232E-07,8.14706E-05,8.28956E-06,0.000150268,5.37929E-05,0.00018559,0.000614487
1003,4.26775E-07,8.97231E-05,8.6649E-06,0.000170228,5.26809E-05,0.000151242,0.000524072
1004,5.28395E-07,8.69811E-05,8.42561E-06,0.00016353,5.3098E-05,0.000120116,0.00045802
1005,6.26577E-07,7.35E-05,8.16449E-06,0.000157494,5.45545E-05,9.48649E-05,0.000418848
1006,5.81906E-07,7.78633E-05,8.38702E-06,0.000162117,5.39654E-05,7.61955E-05,0.000406521
1007,5.59993E-07,7.79237E-05,8.8303E-06,0.000171106,5.46193E-05,7.08016E-05,0.000413261
1008,5.49527E-07,7.49189E-05,8.87389E-06,0.000185211,5.45839E-05,7.45181E-05,0.000435865
1009,5.26115E-07,6.38685E-05,8.68581E-06,0.00019126,5.48465E-05,8.27762E-05,0.000473402
1010,5.34132E-07,6.51178E-05,8.89721E-06,0.00015669,5.53747E-05,9.91651E-05,0.000515209
1011,5.51904E-07,7.69061E-05,9.31538E-06,0.000140837,5.52436E-05,0.000125237,0.000559788
1012,5.81292E-07,7.93869E-05,8.85799E-06,0.000146547,5.37489E-05,0.00016026,0.000599705
1013,5.75721E-07,8.16582E-05,8.84031E-06,0.000150145,5.33372E-05,0.000203816,0.000638674
1014,5.88799E-07,8.00986E-05,9.2084E-06,0.000154849,5.29058E-05,0.000250636,0.000667635
1015,6.27099E-07,7.22998E-05,9.38383E-06,0.00015359,5.39254E-05,0.000292766,0.00068218
1016,5.63183E-07,7.07297E-05,9.12268E-06,0.000158093,5.45028E-05,0.000327523,0.000685483
1017,6.10604E-07,7.52798E-05,8.90539E-06,0.000146101,5.46265E-05,0.000344469,0.000685874
1018,6.12448E-07,7.40103E-05,9.01778E-06,0.000133612,5.57814E-05,0.000342802,0.000682696
1019,6.49308E-07,7.3617E-05,1.02881E-05,0.000151631,5.6003E-05,0.000328526,0.000673972
1020,6.94144E-07,7.24033E-05,1.07609E-05,0.000165916,5.5419E-05,0.000306048,0.000666094
1021,6.89006E-07,7.317E-05,9.73087E-06,0.000173283,5.52098E-05,0.00028306,0.00068277
1022,6.58662E-07,8.44611E-05,8.71775E-06,0.000154624,5.56757E-05,0.000264957,0.000727374
1023,6.878E-07,8.27786E-05,8.65501E-06,0.000129099,5.68856E-05,0.000255723,0.000804791
1024,7.65674E-07,7.80774E-05,9.51638E-06,0.000123601,5.71118E-05,0.000258565,0.000915107
1025,7.69398E-07,7.67532E-05,1.07867E-05,0.000148529,5.66097E-05,0.000280077,0.001070933
1026,7.01384E-07,7.50751E-05,1.107E-05,0.000155876,5.72934E-05,0.000320416,0.001275929
1027,7.08642E-07,8.17168E-05,9.4999E-06,0.000153274,5.73566E-05,0.000379771,0.001517928
1028,7.25873E-07,7.94314E-05,9.2461E-06,0.000146679,5.6975E-05,0.00045928,0.001781479
1029,6.88311E-07,7.76782E-05,1.04508E-05,0.000142248,5.77769E-05,0.000549867,0.002015612
1030,6.42244E-07,6.8233E-05,1.07312E-05,0.000154016,5.59987E-05,0.000632707,0.002178849
1031,6.78938E-07,6.03682E-05,1.04114E-05,0.000166748,5.4995E-05,0.000697831,0.00224708
1032,7.11333E-07,6.50513E-05,1.01426E-05,0.000168323,5.75368E-05,0.000733629,0.002213337
1033,6.94617E-07,7.04638E-05,1.06784E-05,0.00015101,5.69267E-05,0.000733541,0.002100404
1034,7.97938E-07,8.18131E-05,1.11972E-05,0.000142769,5.67334E-05,0.000697412,0.001944322
1035,8.5986E-07,8.07664E-05,1.07087E-05,0.000151279,5.7643E-05,0.000638734,0.001768005
1036,7.41636E-07,7.03545E-05,1.07369E-05,0.000161369,5.8074E-05,0.000572181,0.001593644
1037,7.4597E-07,7.09778E-05,1.17058E-05,0.00016566,5.76364E-05,0.000508526,0.001433316
1038,7.56407E-07,7.02218E-05,1.1472E-05,0.00017354,5.72014E-05,0.000451822,0.001314517
1039,7.54028E-07,7.84517E-05,1.09416E-05,0.000158906,5.72612E-05,0.000405483,0.00123832
1040,7.36141E-07,8.66487E-05,1.09453E-05,0.000139926,5.69613E-05,0.000372846,0.001185562
1041,7.64222E-07,8.80425E-05,1.13206E-05,0.000143143,5.79159E-05,0.000352372,0.001160097
1042,7.8942E-07,8.66447E-05,1.20832E-05,0.000155055,5.81654E-05,0.00034285,0.001158617
1043,7.36858E-07,8.38228E-05,1.21852E-05,0.000169934,5.87758E-05,0.000343127,0.001188318
1044,6.04592E-07,7.86301E-05,1.13498E-05,0.000157817,5.88809E-05,0.000351761,0.001245705
1045,5.73452E-07,7.90691E-05,1.07477E-05,0.000148017,5.92328E-05,0.000371105,0.001334579
1046,7.99442E-07,7.58712E-05,1.10075E-05,0.000153188,5.916E-05,0.000401801,0.00145845
1047,8.00492E-07,7.5607E-05,1.1219E-05,0.000169377,5.83285E-05,0.000444105,0.001611467
1048,6.44919E-07,7.61562E-05,1.09977E-05,0.000172057,5.84702E-05,0.000502288,0.001780747
1049,6.30976E-07,7.55499E-05,1.08871E-05,0.000149406,5.73635E-05,0.000577693,0.001961635
1050,6.2761E-07,7.70758E-05,1.06105E-05,0.000149294,5.78738E-05,0.00067358,0.002145748
1051,7.83036E-07,7.728E-05,1.06448E-05,0.000161151,5.7989E-05,0.000794406,0.002313506
1052,9.81014E-07,6.59659E-05,1.12245E-05,0.000154313,5.68903E-05,0.000929919,0.002447712
1053,8.39528E-07,5.62703E-05,1.08832E-05,0.000150906,5.82487E-05,0.001072522,0.002555266
1054,6.66866E-07,6.16392E-05,1.01227E-05,0.00015069,5.99149E-05,0.001208673,0.002637755
1055,6.6887E-07,6.53163E-05,9.78444E-06,0.000150882,5.87387E-05,0.001320347,0.002681901
1056,4.60485E-07,7.26562E-05,1.0493E-05,0.000145923,5.78341E-05,0.001400076,0.002696586
1057,4.49296E-07,7.16061E-05,1.01948E-05,0.000146717,5.96018E-05,0.001437835,0.00270264
1058,3.53704E-07,6.28095E-05,9.24759E-06,0.000152796,5.99599E-05,0.001433387,0.002728789
1059,2.64884E-07,6.80756E-05,9.30555E-06,0.000164965,6.00623E-05,0.001403765,0.002794062
1060,1.33803E-07,7.92613E-05,9.58562E-06,0.000165734,6.07989E-05,0.001362163,0.002920804
1061,1.06592E-07,7.33151E-05,9.55186E-06,0.000159255,6.01268E-05,0.0013252,0.003130928
1062,2.41415E-07,7.80095E-05,9.28329E-06,0.000161289,5.87735E-05,0.001305652,0.003445139
1063,1.90074E-07,7.54873E-05,9.34856E-06,0.000173563,6.02507E-05,0.001317157,0.003892572
1064,8.8084E-08,7.58064E-05,9.27666E-06,0.000160811,6.01875E-05,0.001371749,0.004478405
1065,1.27287E-07,7.77709E-05,9.58783E-06,0.000150697,5.69233E-05,0.001475728,0.005210718
1066,9.30272E-08,7.58452E-05,9.59859E-06,0.000150932,5.8588E-05,0.00163323,0.006071981
1067,4.13325E-08,7.28131E-05,8.81588E-06,0.000165695,5.93845E-05,0.001840938,0.00700777
1068,9.50143E-08,6.40167E-05,8.52052E-06,0.000173445,5.66093E-05,0.002087557,0.007900331
1069,1.06582E-07,7.1483E-05,9.08469E-06,0.000147962,5.73034E-05,0.00235058,0.008627667
1070,9.95588E-08,7.40087E-05,8.99857E-06,0.000136872,5.77971E-05,0.00259785,0.009100328
1071,2.8176E-07,7.20191E-05,8.43231E-06,0.000141195,5.79009E-05,0.002798066,0.009266273
1072,2.13729E-07,7.73408E-05,8.49455E-06,0.000175044,5.90838E-05,0.002919744,0.00914262
1073,1.83597E-07,7.39333E-05,8.58848E-06,0.000187459,5.90076E-05,0.002942032,0.008764541
1074,3.00395E-07,7.53545E-05,8.55484E-06,0.000161706,5.91327E-05,0.002873338,0.008231792
1075,3.30316E-07,7.15953E-05,8.11558E-06,0.000143364,5.83981E-05,0.00273652,0.00763061
1076,3.20368E-07,6.62532E-05,8.19189E-06,0.000132768,5.81299E-05,0.002560021,0.007025845
1077,2.18877E-07,7.78532E-05,8.44927E-06,0.000165027,5.85872E-05,0.002362494,0.006484798
1078,2.88204E-07,8.99984E-05,7.97997E-06,0.000188917,5.91824E-05,0.002173383,0.006035094
1079,1.47974E-07,8.48302E-05,7.46443E-06,0.000173841,5.92498E-05,0.002008353,0.005691381
1080,1.02594E-07,7.48109E-05,6.99351E-06,0.000153497,5.98807E-05,0.001876748,0.005265647
1081,1.73877E-07,6.27923E-05,6.62055E-06,0.000146381,6.06966E-05,0.001782288,0.004757375
1082,3.55228E-07,6.51017E-05,6.75722E-06,0.000164805,6.15011E-05,0.001698482,0.004516112
1083,5.30821E-07,6.87853E-05,6.65175E-06,0.000180431,6.2124E-05,0.001542571,0.004312529
1084,4.79772E-07,7.08308E-05,5.91906E-06,0.000185333,6.3652E-05,0.001383325,0.004077383
1085,4.42682E-07,7.87806E-05,6.28792E-06,0.000181368,6.45267E-05,0.001236999,0.0037299
1086,6.5719E-07,7.60053E-05,6.85361E-06,0.000146089,6.20809E-05,0.001112971,0.003601298
1087,6.10575E-07,7.12069E-05,5.97907E-06,0.000129574,6.08347E-05,0.00103025,0.003642426
1088,4.82019E-07,6.33312E-05,4.87154E-06,0.000143521,5.74945E-05,0.000949034,0.003475433
1089,3.75859E-07,6.15707E-05,5.30508E-06,0.000165602,5.32947E-05,0.000944241,0.003490735
1090,2.75E-07,5.31648E-05,6.27891E-06,0.00016152,4.9501E-05,0.000948448,0.003514009
1091,3.80633E-07,4.96107E-05,6.22255E-06,0.000128603,4.80923E-05,0.000853146,0.003660837
1092,4.98768E-07,5.58944E-05,4.91879E-06,0.000112177,4.45601E-05,0.000874026,0.003886493
1093,4.64714E-07,5.53999E-05,4.27773E-06,0.000113728,3.78157E-05,0.000903496,0.004157474
1094,6.43966E-07,5.06247E-05,4.1161E-06,0.000104072,3.23017E-05,0.00094064,0.004084394
1095,7.91861E-07,4.15084E-05,3.46713E-06,8.07499E-05,2.61006E-05,0.000972557,0.003685437
1096,7.35243E-07,3.2066E-05,2.64612E-06,5.42649E-05,1.95804E-05,0.000881373,0.003759708
1097,3.7463E-07,2.28568E-05,1.85631E-06,4.44208E-05,1.51457E-05,0.000784839,0.004065665
1098,3.21528E-07,1.56945E-05,1.78873E-06,3.51304E-05,8.85432E-06,0.000665357,0.004301422
1099,1.92383E-07,1.21537E-05,1.57744E-06,1.91849E-05,6.17269E-06,0.000529127,0.004109681
1100,6.45379E-08,6.96496E-06,1.39735E-06,1.4876E-05,5.54369E-06,0.00033682,0.00366527
